FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1674608|Longview Estates|Populated Place|VA|51|Montgomery|121|371421N|0802559W|37.2392952|-80.4331067|||||643|2110|Blacksburg|11/13/1995|
1674609|Lowes Shopping Center|Locale|VA|51|Montgomery|121|371256N|0802358W|37.2156849|-80.3994941|||||656|2152|Blacksburg|11/13/1995|
1674610|Luther Memorial Church|Church|VA|51|Montgomery|121|371358N|0802507W|37.2329066|-80.4186617|||||640|2100|Blacksburg|11/13/1995|
1674613|Main Street Baptist Church|Church|VA|51|Montgomery|121|370741N|0802436W|37.1281851|-80.4100501|||||636|2087|Blacksburg|11/13/1995|
1674616|Major Williams Dormitory|Building|VA|51|Montgomery|121|371351N|0802515W|37.2309621|-80.420884|||||638|2093|Blacksburg|11/13/1995|
1674617|McBryde Hall|Building|VA|51|Montgomery|121|371349N|0802519W|37.2304066|-80.4219951|||||634|2080|Blacksburg|11/13/1995|
1674618|McBryde Village|Populated Place|VA|51|Montgomery|121|371408N|0802548W|37.2356842|-80.4300511|||||640|2100|Blacksburg|11/13/1995|
1674620|Memorial Gymnasium|Building|VA|51|Montgomery|121|371334N|0802515W|37.2262399|-80.420884|||||627|2057|Blacksburg|11/13/1995|
1674622|Midway Heights|Populated Place|VA|51|Montgomery|121|371020N|0802506W|37.1723513|-80.4183838|||||634|2080|Blacksburg|11/13/1995|
1674623|Miles Hall|Building|VA|51|Montgomery|121|371331N|0802502W|37.2254067|-80.4172727|||||635|2083|Blacksburg|11/13/1995|
1674624|Miller Addition|Populated Place|VA|51|Montgomery|121|371326N|0802438W|37.2240179|-80.4106057|||||650|2133|Blacksburg|11/13/1995|
1674625|Miller-Southside Historic District|Park|VA|51|Montgomery|121|371323N|0802434W|37.2231847|-80.4094945|||||655|2149|Blacksburg|11/13/1995|
1674627|Mission Hills|Populated Place|VA|51|Montgomery|121|371315N|0802659W|37.2209616|-80.4497741|||||634|2080|Blacksburg|11/13/1995|
1674629|Monteith Hall|Building|VA|51|Montgomery|121|371355N|0802513W|37.2320732|-80.4203284|||||638|2093|Blacksburg|11/13/1995|
1674630|Montgomery County|Civil|VA|51|Montgomery|121|371000N|0802259W|37.1667965|-80.3831045|||||480|1575|Blacksburg|11/13/1995|
1674631|Montgomery County Courthouse|Building|VA|51|Montgomery|121|370747N|0802430W|37.1298517|-80.4083833|||||640|2100|Blacksburg|11/13/1995|
1674632|Montgomery County Jail|Building|VA|51|Montgomery|121|370747N|0802428W|37.1298517|-80.4078278|||||641|2103|Blacksburg|11/13/1995|
1674633|Montgomery Farms|Populated Place|VA|51|Montgomery|121|371210N|0802909W|37.2029055|-80.4858868|||||597|1959|Blacksburg|11/13/1995|
1674634|Montgomery-Floyd Regional Library|Building|VA|51|Montgomery|121|370747N|0802452W|37.1298516|-80.4144947|||||640|2100|Blacksburg|11/13/1995|
1674635|Montgomery Regional Hospital|Hospital|VA|51|Montgomery|121|371114N|0802440W|37.1872851|-80.4110926|||||649|2129|Blacksburg|11/13/1995|07/20/2012
1674637|Mosely Practice Field|Park|VA|51|Montgomery|121|371312N|0802519W|37.2201288|-80.4219951|||||635|2083|Blacksburg|11/13/1995|
1674644|Mountain View Estates|Populated Place|VA|51|Montgomery|121|371330N|0802424W|37.2251291|-80.4067166|||||654|2146|Blacksburg|11/13/1995|
1674645|Mountain View Park|Populated Place|VA|51|Montgomery|121|370943N|0802532W|37.1620734|-80.4256063|||||630|2067|Blacksburg|11/13/1995|
1674647|Murphy|Populated Place|VA|51|Montgomery|121|371453N|0802427W|37.2481846|-80.4075501|||||669|2195|Blacksburg|11/13/1995|
1674648|New Altamont Hospital|Hospital|VA|51|Montgomery|121|370736N|0802455W|37.1267961|-80.4153281|||||641|2103|Blacksburg|11/13/1995|
1674649|New River Valley Mall Shopping Center|Locale|VA|51|Montgomery|121|370952N|0802529W|37.1645734|-80.4247729|||||634|2080|Blacksburg|11/13/1995|08/07/2006
1674650|Newcomb Heights|Populated Place|VA|51|Montgomery|121|370900N|0802429W|37.1501294|-80.4081055|||||652|2139|Blacksburg|11/13/1995|
1674651|Newman Hall|Building|VA|51|Montgomery|121|371334N|0802505W|37.22624|-80.418106|||||628|2060|Blacksburg|11/13/1995|
1674652|Newman Library|Building|VA|51|Montgomery|121|371344N|0802510W|37.2290177|-80.419495|||||628|2060|Blacksburg|11/13/1995|
1674653|Nicholas Manor|Populated Place|VA|51|Montgomery|121|371418N|0802704W|37.2384615|-80.4511631|||||619|2031|Blacksburg|11/13/1995|
1674655|Norris Hall|Building|VA|51|Montgomery|121|371348N|0802521W|37.2301288|-80.4225507|||||633|2077|Blacksburg|11/13/1995|
1674658|Northgate Village Shopping Center|Locale|VA|51|Montgomery|121|370904N|0802445W|37.1512404|-80.4125502|||||639|2096|Blacksburg|11/13/1995|
1674660|O'Shaughnessy Hall|Building|VA|51|Montgomery|121|371331N|0802506W|37.2254067|-80.4183838|||||635|2083|Blacksburg|11/13/1995|
1674662|Oak Manor|Populated Place|VA|51|Montgomery|121|371323N|0802650W|37.2231839|-80.447274|||||633|2077|Blacksburg|11/13/1995|
1674663|Oakwood Park|Populated Place|VA|51|Montgomery|121|370738N|0802335W|37.127352|-80.3931049|||||659|2162|Blacksburg|11/13/1995|
1674664|Old Hecks Shopping Center|Locale|VA|51|Montgomery|121|370757N|0802233W|37.1326302|-80.3758819|||||659|2162|Blacksburg|11/13/1995|
1674665|Old Hill School (historical)|School|VA|51|Montgomery|121|370820N|0802416W|37.1390185|-80.4044942|||||666|2185|Blacksburg|11/13/1995|
1674666|Orchard View|Populated Place|VA|51|Montgomery|121|371413N|0802414W|37.2370735|-80.4039388|||||675|2215|Blacksburg|11/13/1995|
1674667|Pamplin Hall|Building|VA|51|Montgomery|121|371343N|0802528W|37.2287398|-80.4244952|||||629|2064|Blacksburg|11/13/1995|
1674668|Park United Methodist Church|Church|VA|51|Montgomery|121|370808N|0802400W|37.1356853|-80.4000497|||||659|2162|Blacksburg|11/13/1995|
1674669|Patrick Henry Place|Populated Place|VA|51|Montgomery|121|371445N|0802458W|37.2459621|-80.4161616|||||657|2155|Blacksburg|11/13/1995|
1674670|Patrick Henry Centre Shopping Center|Locale|VA|51|Montgomery|121|371450N|0802454W|37.247351|-80.4150504|||||661|2169|Blacksburg|11/13/1995|
1674671|Patton Hall|Building|VA|51|Montgomery|121|371345N|0802520W|37.2292955|-80.4222729|||||627|2057|Blacksburg|11/13/1995|
1674673|Pentecostal Holiness Church|Church|VA|51|Montgomery|121|370832N|0802358W|37.1423518|-80.399494|||||624|2047|Blacksburg|11/13/1995|
1674674|Pentecostal Holiness Church (historical)|Church|VA|51|Montgomery|121|370735N|0802436W|37.1265184|-80.4100501|||||639|2096|Blacksburg|11/13/1995|
1674677|Pheasant Run|Populated Place|VA|51|Montgomery|121|371454N|0802505W|37.2484621|-80.4181061|||||666|2185|Blacksburg|11/13/1995|
1674678|Piedmont|Populated Place|VA|51|Montgomery|121|371244N|0802342W|37.2123516|-80.3950495|||||652|2139|Blacksburg|11/13/1995|
1674680|Pilgrim Tabernacle (historical)|Church|VA|51|Montgomery|121|370805N|0802359W|37.1348519|-80.3997718|||||658|2159|Blacksburg|11/13/1995|
1674681|Pilgrims Pointe|Populated Place|VA|51|Montgomery|121|371308N|0802659W|37.2190172|-80.4497741|||||630|2067|Blacksburg|11/13/1995|
1674685|Price Hall|Building|VA|51|Montgomery|121|371332N|0802527W|37.2256844|-80.4242174|||||622|2041|Blacksburg|11/13/1995|
1674687|Prices Fork Historic District|Park|VA|51|Montgomery|121|371232N|0802930W|37.2090164|-80.4917203|||||618|2028|Blacksburg|11/13/1995|
1674688|Prices Fork Research Center|Locale|VA|51|Montgomery|121|371244N|0802919W|37.2123498|-80.4886647|||||622|2041|Blacksburg|11/13/1995|
1674689|Prices Fork Road Fire Station|Building|VA|51|Montgomery|121|371306N|0802715W|37.2184615|-80.4542187|||||634|2080|Blacksburg|11/13/1995|
1674690|Prices Fork Elementary School|School|VA|51|Montgomery|121|371231N|0802929W|37.2085647|-80.4915111|||||617|2024|Blacksburg|11/13/1995|09/15/2010
1674691|Pritchard Hall|Building|VA|51|Montgomery|121|371327N|0802511W|37.2242955|-80.4197728|||||643|2110|Blacksburg|11/13/1995|
1674692|Progress Street Fire Station|Building|VA|51|Montgomery|121|371352N|0802449W|37.23124|-80.4136614|||||633|2077|Blacksburg|11/13/1995|
1674693|Rainbow Ridge|Populated Place|VA|51|Montgomery|121|371304N|0802329W|37.2179072|-80.3914382|||||701|2300|Blacksburg|11/13/1995|
1674694|Raintree Village|Populated Place|VA|51|Montgomery|121|370822N|0802239W|37.1395745|-80.3775487|||||669|2195|Blacksburg|11/13/1995|
1674695|Ramble Ridge|Populated Place|VA|51|Montgomery|121|371147N|0802412W|37.1965182|-80.4033832|||||659|2162|Blacksburg|11/13/1995|
1674696|Randolph Hall|Building|VA|51|Montgomery|121|371351N|0802524W|37.230962|-80.4233841|||||631|2070|Blacksburg|11/13/1995|
1674697|Rasche Hall|Building|VA|51|Montgomery|121|371351N|0802509W|37.2309621|-80.4192172|||||639|2096|Blacksburg|11/13/1995|
1674698|Rector Field House|Building|VA|51|Montgomery|121|371308N|0802519W|37.2190177|-80.4219951|||||632|2073|Blacksburg|11/13/1995|
1674699|Rector Tennis Pavillion|Building|VA|51|Montgomery|121|371253N|0802509W|37.2148511|-80.4192172|||||640|2100|Blacksburg|11/13/1995|
1674704|Robeson Hall|Building|VA|51|Montgomery|121|371341N|0802530W|37.2281843|-80.4250508|||||629|2064|Blacksburg|11/13/1995|
1674705|Rock Road School (historical)|School|VA|51|Montgomery|121|370800N|0802926W|37.1334611|-80.490609|||||578|1896|Blacksburg|11/13/1995|
1674708|Saint Johns Methodist Church|Church|VA|51|Montgomery|121|370837N|0802412W|37.1437407|-80.4033831|||||637|2090|Blacksburg|11/13/1995|
1674709|Saint Marys Roman Catholic Church|Church|VA|51|Montgomery|121|371356N|0802453W|37.2323511|-80.4147726|||||633|2077|Blacksburg|11/13/1995|
1674710|Saint Paul African Methodist Episcopal Church|Church|VA|51|Montgomery|121|371351N|0802446W|37.2309623|-80.4128281|||||634|2080|Blacksburg|11/13/1995|
1674711|Saint Pauls United Methodist Church|Church|VA|51|Montgomery|121|370748N|0802429W|37.1301295|-80.4081055|||||639|2096|Blacksburg|11/13/1995|
1674712|Saint Peters Anglican Catholic Church|Church|VA|51|Montgomery|121|370735N|0802436W|37.1265184|-80.4100501|||||639|2096|Blacksburg|11/13/1995|
1674713|Saint Thomas Episcopal Church|Church|VA|51|Montgomery|121|370752N|0802424W|37.1312406|-80.4067165|||||642|2106|Blacksburg|11/13/1995|
1674714|Sandy Hall|Building|VA|51|Montgomery|121|371332N|0802525W|37.2256844|-80.4236619|||||623|2044|Blacksburg|11/13/1995|
1674715|Saunders Hall|Building|VA|51|Montgomery|121|371329N|0802528W|37.224851|-80.4244952|||||623|2044|Blacksburg|11/13/1995|
1674716|Schaeffer Memorial Baptist Church|Church|VA|51|Montgomery|121|370821N|0802418W|37.1392962|-80.4050499|||||665|2182|Blacksburg|11/13/1995|
1674717|Seitz Hall|Building|VA|51|Montgomery|121|371328N|0802525W|37.2245732|-80.4236619|||||627|2057|Blacksburg|11/13/1995|
1674719|Shanks Hall|Building|VA|51|Montgomery|121|371354N|0802512W|37.2317955|-80.4200506|||||639|2096|Blacksburg|11/13/1995|
1674721|Myers Acres|Populated Place|VA|51|Montgomery|121|371129N|0802436W|37.1915181|-80.4100501|||||655|2149|Blacksburg|11/13/1995|
1674722|Old Farm Village|Populated Place|VA|51|Montgomery|121|370808N|0802233W|37.1356857|-80.3758819|||||666|2185|Blacksburg|11/13/1995|
1674723|Shelor Acres|Populated Place|VA|51|Montgomery|121|371236N|0802321W|37.2101295|-80.3892158|||||697|2287|Blacksburg|11/13/1995|
1674724|Shenandoah|Populated Place|VA|51|Montgomery|121|371454N|0802527W|37.248462|-80.4242174|||||654|2146|Blacksburg|11/13/1995|
1674725|Sherwood Forest|Populated Place|VA|51|Montgomery|121|370742N|0802330W|37.1284632|-80.3917159|||||646|2119|Blacksburg|11/13/1995|
1674727|Shultz Hall|Building|VA|51|Montgomery|121|371354N|0802507W|37.2317955|-80.4186617|||||637|2090|Blacksburg|11/13/1995|
1674728|Silver Lake Heights|Populated Place|VA|51|Montgomery|121|370735N|0802558W|37.1265179|-80.4328288|||||646|2119|Blacksburg|11/13/1995|
1674729|Silver Leaf|Populated Place|VA|51|Montgomery|121|371416N|0802427W|37.2379068|-80.4075501|||||659|2162|Blacksburg|11/13/1995|
1674732|Sleepy Hollow|Populated Place|VA|51|Montgomery|121|370905N|0802541W|37.1515179|-80.4281064|||||622|2041|Blacksburg|11/13/1995|
1674733|Slusher Hall|Building|VA|51|Montgomery|121|371331N|0802518W|37.2254066|-80.4217173|||||635|2083|Blacksburg|11/13/1995|
1674734|Smithfield Plantation|Locale|VA|51|Montgomery|121|371304N|0802556W|37.2179064|-80.4322733|||||622|2041|Blacksburg|11/13/1995|
1674735|Smyth Hall|Building|VA|51|Montgomery|121|371330N|0802523W|37.2251288|-80.4231063|||||626|2054|Blacksburg|11/13/1995|
1674737|Snidow Heights|Populated Place|VA|51|Montgomery|121|370757N|0802339W|37.1326298|-80.394216|||||658|2159|Blacksburg|11/13/1995|
1674738|Snidow Heights|Populated Place|VA|51|Montgomery|121|371423N|0802517W|37.2398509|-80.4214396|||||638|2093|Blacksburg|11/13/1995|
1674739|South Franklin Street Historic District|Park|VA|51|Montgomery|121|370740N|0802422W|37.1279074|-80.406161|||||658|2159|Blacksburg|11/13/1995|
1674741|Southeast Park|Park|VA|51|Montgomery|121|371236N|0802332W|37.2101295|-80.3922716|||||661|2169|Blacksburg|11/13/1995|
1674742|Southgate|Populated Place|VA|51|Montgomery|121|371306N|0802449W|37.2184623|-80.4136614|||||635|2083|Blacksburg|11/13/1995|
1674743|Spradlin Addition|Populated Place|VA|51|Montgomery|121|370804N|0802254W|37.1345744|-80.3817155|||||657|2155|Blacksburg|11/13/1995|
1674744|Squires Hall|Building|VA|51|Montgomery|121|371346N|0802506W|37.2295733|-80.4183838|||||628|2060|Blacksburg|11/13/1995|
1674745|Stonegate|Populated Place|VA|51|Montgomery|121|371425N|0802534W|37.2404065|-80.426162|||||646|2119|Blacksburg|11/13/1995|
1674746|Stroubles Mill|Populated Place|VA|51|Montgomery|121|371235N|0802719W|37.2098504|-80.4553299|||||626|2054|Blacksburg|11/13/1995|
1674747|Suburban Hills|Populated Place|VA|51|Montgomery|121|370844N|0802447W|37.1456849|-80.4131057|||||655|2149|Blacksburg|11/13/1995|
1674749|Sundance Ridge|Populated Place|VA|51|Montgomery|121|371442N|0802545W|37.2451286|-80.4292176|||||646|2119|Blacksburg|11/13/1995|
1674750|Sundance Village|Populated Place|VA|51|Montgomery|121|371433N|0802545W|37.2426286|-80.4292176|||||648|2126|Blacksburg|11/13/1995|
1674754|The Grove|Building|VA|51|Montgomery|121|371327N|0802539W|37.2242954|-80.4275509|||||635|2083|Blacksburg|11/13/1995|
1674755|The Marketplace Shopping Center|Locale|VA|51|Montgomery|121|371002N|0802517W|37.1673513|-80.4214395|||||622|2041|Blacksburg|11/13/1995|
1674756|The Orchard|Populated Place|VA|51|Montgomery|121|371409N|0802334W|37.2359626|-80.3928272|||||684|2244|Blacksburg|11/13/1995|
1674757|The Vistas|Populated Place|VA|51|Montgomery|121|371418N|0802410W|37.2384624|-80.4028277|||||682|2238|Blacksburg|11/13/1995|
1674758|Thomas Hall|Building|VA|51|Montgomery|121|371354N|0802515W|37.2317955|-80.420884|||||637|2090|Blacksburg|11/13/1995|
1674762|Tremont Estates|Populated Place|VA|51|Montgomery|121|371412N|0802601W|37.2367952|-80.4336623|||||641|2103|Blacksburg|11/13/1995|
1674765|University Mall Shopping Center|Locale|VA|51|Montgomery|121|371402N|0802604W|37.2340174|-80.4344957|||||635|2083|Blacksburg|11/13/1995|
1674766|University Place|Populated Place|VA|51|Montgomery|121|371408N|0802614W|37.2356841|-80.4372736|||||635|2083|Blacksburg|11/13/1995|
1674767|University Terrace|Populated Place|VA|51|Montgomery|121|371438N|0802515W|37.2440176|-80.420884|||||652|2139|Blacksburg|11/13/1995|
1674768|Victory Heights|Populated Place|VA|51|Montgomery|121|370747N|0802509W|37.1298515|-80.4192171|||||655|2149|Blacksburg|11/13/1995|
1674769|Virginia Tech Golf Course|Locale|VA|51|Montgomery|121|371344N|0802554W|37.2290175|-80.4317177|||||628|2060|Blacksburg|11/13/1995|
1674770|Vista Via|Populated Place|VA|51|Montgomery|121|370840N|0802524W|37.1445735|-80.423384|||||622|2041|Blacksburg|11/13/1995|
1674774|Wesleyan Methodist Church|Church|VA|51|Montgomery|121|371317N|0802451W|37.2215179|-80.414217|||||639|2096|Blacksburg|11/13/1995|
1674775|Westover Hills|Populated Place|VA|51|Montgomery|121|371413N|0802649W|37.2370727|-80.4469962|||||615|2018|Blacksburg|11/13/1995|
1674776|Westview Cemetery|Cemetery|VA|51|Montgomery|121|371402N|0802429W|37.2340179|-80.4081056|||||651|2136|Blacksburg|11/13/1995|
1674777|Wheeler Baker School (historical)|School|VA|51|Montgomery|121|370851N|0802421W|37.1476295|-80.4058832|||||641|2103|Blacksburg|11/13/1995|
1674779|Whittemore Hall|Building|VA|51|Montgomery|121|371351N|0802527W|37.230962|-80.4242174|||||627|2057|Blacksburg|11/13/1995|
1674780|Williams Hall|Building|VA|51|Montgomery|121|371340N|0802528W|37.2279065|-80.4244952|||||626|2054|Blacksburg|11/13/1995|
1674782|Windmill Hills|Populated Place|VA|51|Montgomery|121|370913N|0802548W|37.1537401|-80.430051|||||635|2083|Blacksburg|11/13/1995|
1674784|Woodlyn|Populated Place|VA|51|Montgomery|121|370740N|0802314W|37.1279077|-80.3872713|||||655|2149|Blacksburg|11/13/1995|
1926781|Yellow Sulphur Springs Post Office (historical)|Post Office|VA|51|Montgomery|121|371042N|0802350W|37.1784628|-80.3972718|||||576|1890|Blacksburg|06/27/2001|
1986191|District B-01|Civil|VA|51|Montgomery|121|371034N|0802345W|37.1760326|-80.395958|||||599|1965|Blacksburg|03/20/2003|02/27/2009
2086118|Blacksburg Police Department|Building|VA|51|Montgomery|121|372307N|0804125W|37.3852778|-80.6902778|||||761|2497|Lindside|03/28/2006|
2110545|Paul Barringer Hall|Building|VA|51|Montgomery|121|371334N|0802502W|37.2261111|-80.4172222|||||632|2073|Blacksburg|03/28/2007|
2110546|Paul Derring Hall|Building|VA|51|Montgomery|121|371344N|0802533W|37.2288889|-80.4258333|||||621|2037|Blacksburg|03/28/2007|
2110547|Peddrew-Yates Residence Hall|Building|VA|51|Montgomery|121|371330N|0802513W|37.225|-80.4202778|||||636|2087|Blacksburg|03/28/2007|
2110549|Price House|Building|VA|51|Montgomery|121|371352N|0802521W|37.2311111|-80.4225|||||634|2080|Blacksburg|03/28/2007|
2110551|Rechor Field House|Building|VA|51|Montgomery|121|371308N|0802519W|37.2188889|-80.4219444|||||632|2073|Blacksburg|03/28/2007|
2110552|Robert Femoyer Hall|Building|VA|51|Montgomery|121|371352N|0802517W|37.2311111|-80.4213889|||||636|2087|Blacksburg|03/28/2007|
2110553|Robert Pamplin Senior and Robert Pamplin Junior Hall|Building|VA|51|Montgomery|121|371343N|0802529W|37.2286111|-80.4247222|||||629|2064|Blacksburg|03/28/2007|
2110555|Roy Holden Hall|Building|VA|51|Montgomery|121|371340N|0802521W|37.2277778|-80.4225|||||620|2034|Blacksburg|03/28/2007|
2110560|Thomas Campbell Hall|Building|VA|51|Montgomery|121|371334N|0802519W|37.2261111|-80.4219444|||||627|2057|Blacksburg|03/28/2007|
2110561|Torgersen Hall|Building|VA|51|Montgomery|121|371347N|0802514W|37.2297222|-80.4205556|||||629|2064|Blacksburg|03/28/2007|
2110563|Virginia Maryland Regional College of Veterinary Medicine|School|VA|51|Montgomery|121|371304N|0802543W|37.2178718|-80.4285551|||||621|2037|Blacksburg|03/28/2007|09/15/2010
2110564|War Memorial Chapel|Church|VA|51|Montgomery|121|371343N|0802515W|37.2286111|-80.4208333|||||622|2041|Blacksburg|03/28/2007|
2110566|William "Buttermilk" Saunders Hall|Building|VA|51|Montgomery|121|371329N|0802529W|37.2247222|-80.4247222|||||624|2047|Blacksburg|03/28/2007|
2110567|William H "Bosco" Rasche Hall|Building|VA|51|Montgomery|121|371350N|0802509W|37.2305556|-80.4191667|||||636|2087|Blacksburg|03/28/2007|
2110568|William Patton Hall|Building|VA|51|Montgomery|121|371345N|0802521W|37.2291667|-80.4225|||||627|2057|Blacksburg|03/28/2007|
2110570|Wright House|Building|VA|51|Montgomery|121|371336N|0802535W|37.2266667|-80.4263889|||||619|2031|Blacksburg|03/28/2007|
2110633|Al Payne Hall|Building|VA|51|Montgomery|121|371333N|0802513W|37.2258333|-80.4202778|||||628|2060|Blacksburg|03/28/2007|
2110634|Alumni Hall-Virginia Tech|Building|VA|51|Montgomery|121|371342N|0802505W|37.2283333|-80.4180556|||||625|2051|Blacksburg|03/28/2007|
2110635|Architecture Annex|Building|VA|51|Montgomery|121|371343N|0802459W|37.2286111|-80.4163889|||||628|2060|Blacksburg|03/28/2007|
2110636|Art and Design Learning Center|Building|VA|51|Montgomery|121|371354N|0802515W|37.2316667|-80.4208333|||||638|2093|Blacksburg|03/28/2007|
2110637|Arts and Science Administration Building|Building|VA|51|Montgomery|121|371352N|0802513W|37.2311111|-80.4202778|||||640|2100|Blacksburg|03/28/2007|
2110639|Burchard Hall|Building|VA|51|Montgomery|121|371346N|0802529W|37.2294444|-80.4247222|||||628|2060|Blacksburg|03/28/2007|
2110640|Cassell Coliseum|Building|VA|51|Montgomery|121|371321N|0802509W|37.2225|-80.4191667|||||638|2093|Blacksburg|03/28/2007|
2110641|Charles Vawter Senior Hall|Building|VA|51|Montgomery|121|371337N|0802504W|37.2269444|-80.4177778|||||628|2060|Blacksburg|03/28/2007|
2110643|Clarice Slusher Pritchard Hall|Building|VA|51|Montgomery|121|371330N|0802520W|37.225|-80.4222222|||||633|2077|Blacksburg|03/28/2007|
2110644|Claudius Lee Hall|Building|VA|51|Montgomery|121|371328N|0802507W|37.2244444|-80.4186111|||||639|2096|Blacksburg|03/28/2007|
2110645|Clinton Cowgill Hall|Building|VA|51|Montgomery|121|371347N|0802530W|37.2297222|-80.425|||||627|2057|Blacksburg|03/28/2007|
2110647|Cranwell International Center|Building|VA|51|Montgomery|121|371322N|0802458W|37.2227778|-80.4161111|||||641|2103|Blacksburg|03/28/2007|
2110649|Donaldson Brown Hotel and Conference Center|Building|VA|51|Montgomery|121|371341N|0802504W|37.2280556|-80.4177778|||||626|2054|Blacksburg|03/28/2007|
2110652|Ella Agnew Hall|Building|VA|51|Montgomery|121|371329N|0802528W|37.2247222|-80.4244444|||||625|2051|Blacksburg|03/28/2007|
2110654|English Baseball Field|Locale|VA|51|Montgomery|121|371305N|0802526W|37.2180556|-80.4238889|||||625|2051|Blacksburg|03/28/2007|
2110655|Food Science and Technology Building|Building|VA|51|Montgomery|121|371311N|0802532W|37.2197222|-80.4255556|||||628|2060|Blacksburg|03/28/2007|
2110656|Fralin Biotechnology Center|Building|VA|51|Montgomery|121|371326N|0802526W|37.2238889|-80.4238889|||||634|2080|Blacksburg|03/28/2007|
2110657|Fred Durham Hall|Building|VA|51|Montgomery|121|371353N|0802526W|37.2313889|-80.4238889|||||627|2057|Blacksburg|03/28/2007|
2110658|G Burke Johnston Student Center|Building|VA|51|Montgomery|121|371344N|0802529W|37.2288889|-80.4247222|||||628|2060|Blacksburg|03/28/2007|
2110659|George Litton and Paul Reaves Hall|Building|VA|51|Montgomery|121|371317N|0802527W|37.2213889|-80.4241667|||||632|2073|Blacksburg|03/28/2007|
2110663|Harvey Price Hall|Building|VA|51|Montgomery|121|371333N|0802527W|37.2258333|-80.4241667|||||622|2041|Blacksburg|03/28/2007|
2110665|Herbert J Thomas Hall|Building|VA|51|Montgomery|121|371356N|0802513W|37.2322222|-80.4202778|||||638|2093|Blacksburg|03/28/2007|
2110666|Hillcrest Hall|Building|VA|51|Montgomery|121|371326N|0802530W|37.2238889|-80.425|||||635|2083|Blacksburg|03/28/2007|
2110668|J Ambler Johnston Hall|Building|VA|51|Montgomery|121|371323N|0802516W|37.2230556|-80.4211111|||||639|2096|Blacksburg|03/28/2007|
2110669|J H Shultz Hall|Building|VA|51|Montgomery|121|371354N|0802507W|37.2316667|-80.4186111|||||637|2090|Blacksburg|03/28/2007|
2110670|J J Owens Hall|Building|VA|51|Montgomery|121|371335N|0802508W|37.2263889|-80.4188889|||||627|2057|Blacksburg|03/28/2007|
2110671|J W Whittemore Hall|Building|VA|51|Montgomery|121|371351N|0802529W|37.2308333|-80.4247222|||||625|2051|Blacksburg|03/28/2007|
2110673|James H Lane Hall|Building|VA|51|Montgomery|121|371351N|0802512W|37.2308333|-80.42|||||640|2100|Blacksburg|03/28/2007|
2110674|Jimmie Monteith Junior Hall|Building|VA|51|Montgomery|121|371354N|0802511W|37.2316667|-80.4197222|||||639|2096|Blacksburg|03/28/2007|
2110675|John Houston Squires Student Center|Building|VA|51|Montgomery|121|371346N|0802506W|37.2294444|-80.4183333|||||627|2057|Blacksburg|03/28/2007|
2110677|Julian Burruss Hall|Building|VA|51|Montgomery|121|371344N|0802526W|37.2288889|-80.4238889|||||629|2064|Blacksburg|03/28/2007|
2110678|Leander Dietrick Dining Hall|Building|VA|51|Montgomery|121|371327N|0802517W|37.2241667|-80.4213889|||||638|2093|Blacksburg|03/28/2007|
2110679|Lingan Randolph Hall|Building|VA|51|Montgomery|121|371350N|0802524W|37.2305556|-80.4233333|||||634|2080|Blacksburg|03/28/2007|
2110680|Louis O'Shaughnessy Hall|Building|VA|51|Montgomery|121|371331N|0802507W|37.2252778|-80.4186111|||||634|2080|Blacksburg|03/28/2007|
2110681|Major Lloyd W Williams Hall|Building|VA|51|Montgomery|121|371352N|0802516W|37.2311111|-80.4211111|||||637|2090|Blacksburg|03/28/2007|
2110682|Maude Wallace Hall|Building|VA|51|Montgomery|121|371322N|0802528W|37.2227778|-80.4244444|||||628|2060|Blacksburg|03/28/2007|
2110684|McComas Hall|Building|VA|51|Montgomery|121|371312N|0802522W|37.22|-80.4227778|||||635|2083|Blacksburg|03/28/2007|
2110685|Media Building|Building|VA|51|Montgomery|121|371343N|0802458W|37.2286111|-80.4161111|||||628|2060|Blacksburg|03/28/2007|
2110686|Merryman Athletic Facility|Building|VA|51|Montgomery|121|371317N|0802358W|37.2213889|-80.3994444|||||679|2228|Blacksburg|03/28/2007|
2110688|Military Building|Building|VA|51|Montgomery|121|371354N|0802518W|37.2316667|-80.4216667|||||636|2087|Blacksburg|03/28/2007|
2110689|Miller-Johnson Track/Soccer Complex|Locale|VA|51|Montgomery|121|371303N|0802518W|37.2175|-80.4216667|||||624|2047|Blacksburg|03/28/2007|
2110690|New Residence Hall - East|Building|VA|51|Montgomery|121|371332N|0802509W|37.2255556|-80.4191667|||||633|2077|Blacksburg|03/28/2007|
2110694|Old Security Building|Building|VA|51|Montgomery|121|371353N|0802518W|37.2313889|-80.4216667|||||636|2087|Blacksburg|03/28/2007|
2389476|Merrimac Census Designated Place|Census|VA|51|Montgomery|121|371127N|0802528W|37.1908067|-80.424424|||||617|2024|Blacksburg|02/19/2008|
